,station_id,name,lat,lon,address,nearby_distance,capacity,_ride_code_support,is_charging_station,rent_key,rent_phone,rent_transit_card,rent_credit_card
67,7076,York St / Queens Quay W,43.640132,-79.380464,York St / Queens Quay W,500.0,56,True,False,True,True,True,True
68,7077,College Park South,43.659777,-79.382767,College Park South,500.0,19,True,False,True,True,True,True
69,7078,College St / Major St,43.6576,-79.4032,College St / Major St,500.0,15,True,False,True,True,True,True
70,7079,McGill St / Church St,43.660694,-79.379052,McGill St / Church St,500.0,19,True,False,True,True,True,True
71,7083,Danforth Ave / Barrington Ave,43.688325,-79.300463,Danforth Ave / Barrington Ave,500.0,15,True,False,True,True,True,True
72,7084,High Park - Grenadier Cafe,43.645599,-79.4657123,High Park - Grenadier Cafe,1609.34,11,True,False,True,True,True,True
73,7085,Danforth Ave / Westlake Ave,43.687323,-79.304848,Danforth Ave / Westlake Ave,500.0,15,True,False,True,True,True,True
74,7087,Danforth Ave / Aldridge Ave,43.684758,-79.316767,Danforth Ave / Aldridge Ave,1000.0,11,True,False,True,True,True,True
75,7088,Danforth Ave / Coxwell Ave,43.683378,-79.322961,Danforth Ave / Coxwell Ave,500.0,15,True,False,True,True,True,True
76,7089,Church St  / Wood St,43.662712,-79.379903,Church St / Wood St,500.0,19,True,False,True,True,True,True
77,7090,Danforth Ave / Lamb Ave,43.681991,-79.329455,Danforth Ave / Lamb Ave,500.0,19,True,False,True,True,True,True
78,7091,Donlands Subway Station,43.681114,-79.3373885,Donlands Station,1000.0,15,True,False,True,True,True,True
79,7092,Pape Subway Station (Green P),43.680223,-79.344062,Pape Subway Green P,500.0,15,True,False,True,True,True,True
80,7093,Danforth Ave / Gough Ave,43.678401,-79.346289,Danforth Ave / Gough Ave,500.0,17,True,False,True,True,True,True
81,7094,Chester Subway Station,43.6784834,-79.3513564,23 Chester Ave.,500.0,9,True,False,True,True,True,True
82,7095,Danforth Ave / Ellerbeck St,43.677076,-79.35667,Danforth Ave / Ellerbeck St,500.0,14,True,False,True,True,True,True
83,7096,Lower Don River Trail and Taylor Creek Trail,43.7027268,-79.33368089999999,425 Don Mills Rd,500.0,19,True,False,True,True,True,True
84,7097,Riverdale Park North (Broadview Ave),43.671172,-79.354704,Riverdale Park North (Broadview Ave),500.0,15,True,False,True,True,True,True
85,7099,Cherry St / Mill St,43.6513927,-79.35794659999999,Cherry St / Mill St,500.0,15,True,False,True,True,True,True
86,7100,Dundas St E / Regent Park Blvd,43.660207,-79.361275,Dundas St E / Regent Park Blvd,500.0,27,True,False,True,True,True,True
87,7101,Lower Sherbourne St / The Esplanade,43.648655,-79.367061,Lower Sherbourne St / The Esplanade,500.0,27,True,False,True,True,True,True
88,7102,Nelson St / Duncan St,43.648711,-79.389728,Nelson St / Duncan St,500.0,31,True,False,True,True,True,True
89,7103,Jimmie Simpson Park (Queen St E),43.6605603,-79.3437663,Jimmie Simpson Park (Queen St E),500.0,15,True,False,True,True,True,True
90,7104,King St E / River St,43.65678478285314,-79.35627385059036,King St E / River St,500.0,15,True,False,True,True,True,True
91,7105,Queen St E / Sackville St,43.6561111,-79.36138888888888,Queen St E / Sackville St,500.0,15,True,False,True,True,True,True
92,7106,Mill St / Tannery Rd,43.652219,-79.354455,Mill St / Tannery Rd,500.0,27,True,False,True,True,True,True
93,7107,Cherry St / Distillery Ln,43.650279,-79.356832,Cherry St / Distillery Ln,500.0,15,True,False,True,True,True,True
94,7108,Front St E / Cherry St,43.652686,-79.358395,Front St E / Cherry St,500.0,15,True,False,True,True,True,True
95,7109,Seaton St / Dundas St E - SMART,43.658777,-79.369596,Seaton St / Dundas St E,500.0,32,True,False,True,True,False,True
96,7110,Queen St E / Berkeley St,43.6552778,-79.36583333333333,Queen St E / Berkeley St,500.0,15,True,False,True,True,True,True
97,7111,King St W / Douro St,43.640885,-79.416379,King St W / Douro St,500.0,11,True,False,True,True,True,True
98,7112,Liberty St / Fraser Ave Green P,43.637981,-79.424146,Liberty St / Fraser Ave Green P,500.0,19,True,False,True,True,True,True
99,7114,Carlton St / Parliament St,43.664524,-79.36793,Carlton St / Parliament St,500.0,27,True,False,True,True,True,True
100,7115,Howard St / Sherbourne St,43.6712581,-79.376367,Howard St / Sherbourne St,500.0,15,True,False,True,True,True,True
101,7117,640 Bloor Street E,43.67468857448634,-79.36701962396272,640 Bloor Street East,500.0,19,True,False,True,True,True,True
102,7118,King St W / Bay St (East Side),43.648575,-79.380042,King St W / Bay St (East Side),500.0,19,True,False,True,True,True,True
103,7119,Sumach St / Carlton St (Riverdale Farm),43.665867,-79.362506,Sumach St / Carlton St (Riverdale Farm),500.0,14,True,False,True,True,True,True
104,7120,Gerrard St E / River St,43.663993,-79.358534,Gerrard St E / River St,500.0,11,True,False,True,True,True,True
105,7121,Jarvis St / Dundas St E,43.657266,-79.374756,Jarvis St / Dundas St E,500.0,27,True,False,True,True,True,True
106,7122,Niagara St / Tecumseth St,43.641389,-79.404444,Niagara St / Tecumseth St,500.0,15,True,False,True,True,True,True
107,7123,424 Wellington St W,43.643834,-79.396649,424 Wellington St W,500.0,15,True,False,True,True,True,True
108,7124,Dundas St E / Broadview Ave,43.662365,-79.351104,Dundas St E / Broadview Ave,500.0,19,True,False,True,True,True,True
109,7126,Yonge St / Yorkville Ave,43.671944,-79.387778,Yonge St / Yorkville Ave,500.0,17,True,False,True,True,True,True
110,7127,Bay St / Scollard St,43.672152,-79.39018,Bay St / Scollard St,500.0,15,True,False,True,True,True,True
111,7128,Yonge St / Aylmer Ave,43.675492,-79.388858,Yonge St / Aylmer Ave,500.0,15,True,False,True,True,True,True
112,7129,Davenport Rd / Avenue Rd,43.674991,-79.396273,Davenport Rd / Avenue Rd,500.0,11,True,False,True,True,True,True
113,7130,Davenport Rd / Bedford Rd,43.674446,-79.398331,Davenport Rd / Bedford Rd,500.0,15,True,False,True,True,True,True
114,7131,Taddle Creek Park,43.66986,-79.398443,Taddle Creek Park,500.0,15,True,False,True,True,True,True
115,7132,Kendal Ave / Spadina Rd,43.670318,-79.405181,Kendal Ave / Spadina Rd,500.0,9,True,False,True,True,True,True
116,7133,Summerhill Subway Station,43.681944,-79.390556,Summerhill Station,500.0,11,True,False,True,True,True,True
117,7135,Hanna Ave / Liberty St,43.63840090000001,-79.4197107,Hanna Ave / Liberty St,500.0,17,True,False,True,True,True,True
118,7136,Queen St W / Close Ave,43.640634,-79.435841,Queen St W / Close Ave,500.0,23,True,False,True,True,True,True
119,7137,Davenport Rd / Bathurst St,43.676667,-79.416111,Davenport Rd / Bathurst St,500.0,27,True,False,True,True,True,True
120,7138,Davenport Rd / Christie St,43.675278,-79.423889,Davenport Rd / Christie St,500.0,27,True,False,True,True,True,True
121,7139,Glen Edyth Dr / Davenport Rd,43.677778,-79.405556,Glen Edyth Dr / Davenport Rd,500.0,15,True,False,True,True,True,True
122,7140,Macpherson Ave / Spadina Rd,43.675791,-79.40698,Macpherson Ave / Spadina Rd,500.0,15,True,False,True,True,True,True
123,7141,Bridgman Ave / Kendal Ave,43.675556,-79.410278,Bridgeman Ave / Kendal Ave,500.0,15,True,False,True,True,True,True
124,7142,Bridgman Ave / Bathurst St,43.674444,-79.414722,Bridgeman Ave / Bathurst St,500.0,14,True,False,True,True,True,True
125,7143,Kendal Ave / Bernard Ave,43.671513,-79.408317,Kendal Ave / Bernard Ave,500.0,15,True,False,True,True,True,True
126,7144,Palmerston Ave / Vermont Ave,43.671389,-79.416389,Palmerston Ave / Vermont Ave,500.0,15,True,False,True,True,True,True
127,7146,Christie St / Benson Ave (Wychwood Barns),43.68,-79.42500000000001,Christie St / Benson Ave (Wychwood Barns),500.0,19,True,False,True,True,True,True
128,7147,King St W / Fraser Ave,43.6394444,-79.42527777777778,King St W / Fraser Ave,500.0,15,True,False,True,True,True,True
129,7148,King St W / Joe Shuster Way,43.639444,-79.423611,King St W / Joe Shuster Way,500.0,15,True,False,True,True,True,True
130,7149,Yarmouth Rd / Christie St,43.67,-79.42083333333333,Yarmouth Rd / Christie St,500.0,11,True,False,True,True,True,True
131,7150,Dufferin St / Sylvan Av (Dufferin Grove Park),43.6555556,-79.43361111111112,Dufferin St / Sylvan Av (Dufferin Grove Park),500.0,19,True,False,True,True,True,True
132,7151,Essex St / Christie St - SMART,43.6686111,-79.42027777777778,Essex St / Christie St,500.0,19,True,False,True,True,True,True
133,7152,Ossington Ave / Bloor St W,43.661705,-79.425734,Ossington Ave / Bloor St W,500.0,11,True,False,True,True,True,True
134,7153,Bloor St W / Christie St,43.6638889,-79.41888888888889,Bloor St W / Christie St,500.0,19,True,False,True,True,True,True
135,7154,Bathurst Subway Station,43.6666667,-79.41166666666668,Bathurst Subway Station,500.0,23,True,False,True,True,True,True
136,7155,Bathurst St / Lennox St,43.663808,-79.410491,Bathurst St / Lennox St,500.0,19,True,False,True,True,True,True
137,7156,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,Salem Ave / Bloor St W,500.0,15,True,False,True,True,True,True
138,7157,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,Dufferin St / Bloor St,500.0,22,True,False,True,True,True,True
139,7158,King St W / Stafford St,43.6422222,-79.41111111111111,King St W / Stafford St,500.0,15,True,False,True,True,True,True
140,7160,King St W / Tecumseth St,43.64333333333333,-79.40555555555557,King St W / Tecumseth St,500.0,19,True,False,True,True,True,True
141,7161,Beverley St / College St,43.6575,-79.39527777777778,Beverley St / College St,500.0,23,True,False,True,True,True,True
142,7162,Hayter St / Laplante Ave,43.6591666666667,-79.3855555555556,Hayter St / Laplante Ave,500.0,21,True,False,True,True,True,True
143,7163,Yonge St / Wood St,43.6622222,-79.3825,Yonge St / Wood St,500.0,15,True,False,True,True,True,True
144,7164,Gould St / Yonge St (TMU),43.657424,-79.381019,Gould St / Yonge St (Ryerson University),500.0,23,True,False,True,True,True,True
145,7168,Queens Quay / Yonge St,43.641646,-79.375308,Queens Quay / Yonge St,500.0,31,True,False,True,True,True,True
146,7169,Front St W / Bay St (North Side),43.646162,-79.378912,Front St W / Bay St (North Side),500.0,11,True,False,True,True,True,True
147,7170,Spadina Ave / Willcocks St,43.6616667,-79.40138888888889,Spadina Ave / Willcocks St,500.0,15,True,False,True,True,True,True
148,7171,Ontario Place Blvd / Lake Shore Blvd W,43.6322445,-79.4108105,Ontario Place Blvd / Lake Shore Blvd W,500.0,27,True,False,True,True,True,True
149,7172,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,Strachan Ave / Princes' Blvd,500.0,19,True,False,True,True,True,True
150,7173,Cariboo St / Rail Path,43.66666667,-79.45833333333334,Cariboo St / Rail Path,500.0,19,True,False,True,True,True,True
151,7174,Bloor St W / Dundas St W,43.6563889,-79.45166666666667,Bloor St W / Dundas St W,500.0,15,True,False,True,True,True,True
152,7175,HTO Park (Queens Quay W),43.63796,-79.387502,HTO Park (Queens Quay W),500.0,27,True,False,True,True,True,True
153,7176,Bathurst St / Fort York Blvd,43.639179,-79.399595,Bathurst St / Fort York Blvd,500.0,19,True,False,True,True,True,True
154,7178,Dundas St W / Edna Ave,43.657192,-79.452559,Dundas St W / Edna Ave,500.0,15,True,False,True,True,True,True
155,7180,Lansdowne Subway Station,43.6587734,-79.443054,Lansdowne Ave / Wade Ave,500.0,23,True,False,True,True,True,True
156,7181,Lansdowne Ave / Whytock Ave,43.6538888888889,-79.4413888888889,Lansdowne Ave / Whytock Ave,500.0,15,True,False,True,True,True,True
157,7182,Sterling Rd / Dundas St W,43.6508333333333,-79.4430555555556,Sterling Rd / Dundas St W,500.0,18,True,False,True,True,True,True
158,7183,St Clarens Ave / College St,43.651238,-79.43868,St Clarens Ave / College St,500.0,15,True,False,True,True,True,True
159,7184,Ossington Ave / College St,43.6544915,-79.422634,Ossington Ave / College St,500.0,11,True,False,True,True,True,True
160,7188,Exhibition GO (Atlantic Ave),43.637695491830144,-79.42023184193503,Exhibition GO (Atlantic Ave),500.0,15,True,False,True,True,True,True
161,7189,Augusta Ave / Denison Sq,43.653766,-79.4016759,Augusta Ave / Denison Sq,500.0,12,True,False,True,True,True,True
162,7190,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,St. George St / Hoskin Ave,500.0,15,True,False,True,True,True,True
163,7191,Central Tech  (Harbord St),43.661975,-79.407896,Central Tech (Harbord St),500.0,11,True,False,True,True,True,True
164,7192,Harbord St / Clinton St,43.660414,-79.415646,Harbord St / Clinton St,500.0,15,True,False,True,True,True,True
165,7193,Queen St W / Gladstone Ave,43.6430555555556,-79.4275,Queen St W / Gladstone Ave,500.0,23,True,False,True,True,True,True
166,7194,Mortimer Ave / Coxwell Ave,43.690564,-79.326319,Mortimer Ave / Coxwell Ave,500.0,23,True,False,True,True,True,True
167,7195,Ulster St / Bathurst St,43.66,-79.4088888888889,Ulster St / Bathurst St,500.0,11,True,False,True,True,True,True
168,7196,Roxton Rd / Harbord St,43.65905,-79.422988,Roxton Rd / Harbord St,500.0,11,True,False,True,True,True,True
169,7197,Queen St W / Dovercourt Rd,43.6438602,-79.4227573,Queen St W / Dovercourt Rd,500.0,11,True,False,True,True,True,True
170,7198,Queen St W / Cowan Ave,43.6409,-79.432837,Queen St W / Cowan Ave,500.0,19,True,False,True,True,True,True
171,7199,College St / Markham St,43.6563888888889,-79.4091666666667,College St / Markham St,500.0,19,True,False,True,True,True,True
172,7202,Queen St W / Bay St (City Hall),43.6517925,-79.38269509999999,Queen St W / York St (City Hall),500.0,23,True,False,True,True,True,True
173,7203,Bathurst St/Queens Quay(Billy Bishop Airport),43.635492,-79.398253,Bathurst St/Queens Quay(Billy Bishop Airport),500.0,35,True,False,True,True,True,True
174,7204,College St / Crawford St,43.655,-79.418889,College St / Crawford St,500.0,19,True,False,True,True,True,True
175,7205,Rusholme Park Cres / College St,43.65277778,-79.42972222,Rusholme Park Cres / College St,500.0,15,True,False,True,True,True,True
176,7206,Claremont St / Dundas St W,43.651281,-79.411717,Claremont St / Dundas St W,500.0,13,True,False,True,True,True,True
177,7207,Dundas St W / Crawford St,43.649722,-79.416944,Dundas St W / Crawford St,500.0,23,True,False,True,True,True,True
178,7208,80 Clinton St,43.656296,-79.414663,80 Clinton St (North of College),500.0,15,True,False,True,True,True,True
179,7209,Ossington Ave / Harrison St,43.65111111111111,-79.4213888888889,Ossington Ave / Harrison St,500.0,19,True,False,True,True,True,True
180,7210,Mary McCormick Rec Centre (Sheridan Ave),43.6475,-79.43305555555555,Mary McCormick Rec Centre (Sheridan Ave),500.0,15,True,False,True,True,True,True
181,7211,Fort York Blvd / Garrison Rd,43.637381,-79.406112,Fort York Blvd / Garrison Rd,500.0,15,True,False,True,True,True,True
182,7216,Wellington St W / Stafford St,43.6409957,-79.40966630000001,Wellington St W / Stafford St,500.0,23,True,False,True,True,True,True
183,7217,Soho St / Queen St W,43.6494896,-79.393535,Soho St. / Queen St W,500.0,7,True,False,True,True,True,True
184,7220,Lake Shore Blvd W / Ellis Ave,43.635932,-79.465083,Lake Shore Blvd W / Ellis Ave,1000.0,19,True,False,True,True,True,True
185,7221,High Park Subway Station,43.6543604,-79.4655296,High Park Subway Station,1000.0,11,True,False,True,True,True,True
186,7223,Parkside Dr / Bloor St W - SMART,43.654501,-79.460053,Parkside Dr / Bloor St W,1000.0,12,True,False,True,True,False,True
187,7225,Lake Shore Blvd W / Windermere Ave,43.634896,-79.467763,Lake Shore Blvd W / Windermere Ave,1000.0,19,True,False,True,True,True,True
188,7226,Lake Shore Blvd W / The Boulevard Club,43.636731,-79.444966,Lake Shore Blvd W / The Boulevard Club,1000.0,19,True,False,True,True,True,True
189,7227,Martin Goodman Trail (Marilyn Bell Park),43.6314,-79.4304,Martin Goodman Trail (Marilyn Bell Park),1000.0,31,True,False,True,True,True,True
190,7228,Queen St W / Roncesvalles Ave,43.6372958,-79.4423237,Queen St W / Roncesvalles Ave,1000.0,19,True,False,True,True,True,True
191,7229,Dundas St W / Roncesvalles Green P - SMART,43.6534268,-79.4512787,Dundas St W / Roncesvalles Green P,1000.0,12,True,False,True,True,False,True
192,7230,Garden Ave / Roncesvalles Ave,43.643769,-79.447915,Garden Ave / Roncesvalles Ave,1000.0,18,True,False,True,True,True,True
193,7231,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,Wright Ave / Sorauren St (Sorauren Park),1000.0,18,True,False,True,True,False,True
194,7232,Queen St W  /  Fuller Ave - SMART,43.640255,-79.439223,Queen St W / Fuller Ave,1000.0,16,True,False,True,True,False,True
195,7233,King / Cowan Ave - SMART,43.637922,-79.431734,King St W / Cowan Ave,1000.0,16,True,False,True,True,False,True
196,7234,Roncesvalles Ave / Marmaduke St,43.650492,-79.450842,Roncesvalles Ave / Marmaduke St,1000.0,19,True,False,True,True,True,True
197,7235,Bay St / College St (West Side) - SMART,43.660087,-79.385655,Bay St / College St (West Side),1000.0,12,True,False,True,True,False,True
198,7236,Thompson St / Broadview Ave - SMART,43.659471,-79.350325,Thompson St / Broadview Ave,1000.0,12,True,False,True,True,False,True
199,7237,Ward St / Wallace Ave,43.662857,-79.44618,Ward Ave / Wallace Ave,1000.0,15,True,False,True,True,True,True
200,7238,Sorauren Ave / Geoffrey St - SMART,43.649172,-79.4445087,Sorauren St / Geoffrey St (Sorauren Park),1000.0,16,True,False,True,True,False,True
201,7239,Bloor St W / Manning Ave - SMART,43.663912,-79.416124,Bloor St W / Manning Ave,1000.0,20,True,False,True,True,False,True
202,7240,Bloor St W / Shaw Ave - SMART,43.662403,-79.423098,Bloor St W / Shaw Ave,1000.0,34,True,False,True,True,False,True
203,7241,519 Church St,43.666874,-79.381155,519 Church St,1000.0,12,True,False,True,True,False,True
204,7242,Lake Shore Blvd W / Ontario Dr,43.630254,-79.420317,Lake Shore Blvd W / Ontario Dr (Ontario Place),1000.0,35,True,False,True,True,True,True
205,7243,Exhibition GO Station,43.6352007,-79.4187711,Exhibition GO Station,1000.0,14,True,False,True,True,True,True
206,7244,Dufferin Gate - SMART,43.633473,-79.425679,Dufferin Gate,1000.0,16,True,False,True,True,False,True
207,7245,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,Tecumseth St / Queen St W,1000.0,9,True,False,True,True,False,True
208,7246,Yonge St / Bloor St,43.669969,-79.386532,Yonge St / Bloor St,1000.0,14,True,False,True,True,True,True
209,7247,Howard Park Ave / Dundas St W - SMART,43.6521,-79.4486,Howard Park Ave / Dundas St W,1000.0,12,True,False,True,True,False,True
210,7248,Baldwin St / Spadina Ave - SMART,43.654905,-79.398448,Baldwin Ave / Spadina Ave,1000.0,20,True,False,True,True,False,True
211,7249,Dovercourt Rd / Harrison St (Green P) - SMART,43.651145,-79.423742,Dovercourt Rd / Harrison St (Green P) - SMART,1000.0,12,True,False,True,True,False,True
212,7250,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,Ursula Franklin St / St. George St,1000.0,16,True,False,True,True,False,True
213,7251,The Royal Ontario Museum (Bloor St Entrance),43.668500046272165,-79.3946235999697,The Royal Ontario Museum (Bloor St Entrance),1000.0,19,True,False,True,True,True,True
214,7252,Robert St / Bloor St W - SMART,43.665846,-79.404998,Robert St / Bloor St W,1000.0,18,True,False,True,True,False,True
215,7253,John St  / Mercer St - SMART,43.6461,-79.3895,John St / Mercer St - SMART,1000.0,12,True,False,True,True,False,True
216,7256,Vanauley St / Queen St W - SMART,43.648437,-79.39838,Vanauley St / Queen St W,1000.0,12,True,False,True,True,False,True
217,7257,Dundas St W / St. Patrick St,43.6545174,-79.3895315,Dundas St W / St. Patrick St,1000.0,19,True,False,True,True,True,True
218,7258,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,Queen St E / Rushbrooke Ave,1000.0,15,True,False,True,True,True,True
219,7259,Lower Spadina Ave / Lake Shore Blvd,43.638497,-79.39192,Lower Spadina Ave / Lake Shore Blvd W,1000.0,19,True,False,True,True,True,True
220,7260,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,Spadina Ave / Adelaide St W,1000.0,15,True,False,True,True,True,True
221,7261,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,Queens Quay E / Lower Sherbourne,1000.0,26,True,False,True,True,True,True
222,7262,Wychwood Ave / Benson Ave - SMART,43.6809164,-79.4229684,Wychwood Ave / Benson Ave,1000.0,16,True,False,True,True,False,True
223,7263,Walton St / Elizabeth St - SMART,43.657838,-79.38631,Walton St / Elizabeth St,1000.0,20,True,False,True,True,False,True
224,7264,Bloor St E / Huntley St - SMART,43.671535,-79.379173,Bloor St E / Huntley St,1000.0,16,True,False,True,True,False,True
225,7265,Wallace Ave / Symington Ave - SMART,43.661324,-79.449534,Wallace Ave / Symington Ave,1000.0,12,True,False,True,True,False,True
226,7266,Victoria Park Subway Station - SMART,43.6940155,-79.2889842,Victoria Park Subway Station,1000.0,20,True,False,True,True,False,True
227,7267,Dundas St E / Pembroke St - SMART,43.658295,-79.372346,Dundas St E / Pembroke St,1000.0,16,True,False,True,True,False,True
228,7268,111 Bond St (North of Dundas St E)  - SMART,43.656927,-79.378497,111 Bond St (North of Dundas St E),1000.0,16,True,False,True,True,False,True
229,7269,Toronto Eaton Centre (Yonge St) - SMART,43.655431,-79.380653,Toronto Eaton Centre (Yonge St),1000.0,20,True,False,True,True,False,True
230,7270,Church St / Dundas St E - SMART,43.657024,-79.377257,Church St / Dundas St E,1000.0,15,True,False,True,True,False,True
231,7271,Yonge St / Alexander St - SMART,43.662862,-79.383572,Yonge St / Alexander St,1000.0,18,True,False,True,True,False,True
232,7272,Yonge St / Dundonald St - SMART,43.665801,-79.384796,Yonge St / Dundonald St,1000.0,12,True,False,True,True,True,True
233,7273,Bay St / Charles St W - SMART,43.668153,-79.38891,Bay St / Charles St W,1000.0,20,True,False,True,True,False,True
234,7274,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,Queen's Park Cres E / Grosvenor St,1000.0,12,True,False,True,True,False,True
235,7276,Bloor St W / Balmuto St,43.669903,-79.387802,Bloor St W / Balmuto St,1000.0,11,True,False,True,True,True,True
236,7277,Chorley Park - SMART,43.6856,-79.3718,Chorley Park,1000.0,20,True,False,True,True,False,True
237,7278,Mallon Ave / Jones Ave -SMART,43.66587,-79.33443,Mallon Ave / Jones Ave,1000.0,16,True,False,True,True,False,True
238,7279,Rosehill Ave / Avoca Ave - SMART,43.687999,-79.38906,Rosehill Ave / Avoca Ave,1000.0,16,True,False,True,True,False,True
239,7280,Charles St E / Jarvis St - SMART,43.669604,-79.381171,Charles St E / Jarvis St,1000.0,20,True,False,True,True,False,True
240,7281,Charles St W / Balmuto St - SMART,43.668427,-79.38725,Charles St W / Balmuto St,1000.0,20,True,False,True,True,False,True
241,7283,Front St W / Bay St (South Side),43.64595,-79.378761,Front St W / Bay St (South Side),1000.0,19,True,False,True,True,True,True
242,7284,University Ave / King St W - SMART,43.6477785,-79.3847928,University Ave / King St W,1000.0,23,True,False,True,True,False,True
243,7285,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,Spadina Ave / Harbord St,1000.0,36,True,False,True,True,False,True
244,7286,Gerrard St E / Broadview - SMART,43.665656,-79.352055,Gerrard St E / Broadview,1000.0,18,True,False,True,True,False,True
245,7287,Queen St E / Pape Ave - SMART,43.661673,-79.337789,Queen St E / Pape Ave,1000.0,16,True,False,True,True,False,True
246,7288,Humber Bay Shores Park West,43.6224434,-79.480284,Humber Bay Shores Park West,1000.0,31,True,False,True,True,True,True
247,7289,Humber Bay Shores Park East,43.6308933,-79.4722622,Humber Bay Shores Park East,1000.0,23,True,False,True,True,True,True
248,7291,190 Queens Quay E,43.6451308,-79.36536439999999,Lake Shore Blvd E / Parliament St,1000.0,15,True,False,True,True,True,True
249,7292,Granby St / Church St - SMART,43.6614605,-79.37894570000002,Granby St / Church St -SMART,1000.0,24,True,False,True,True,False,True
250,7296,Westmoreland Ave / Fernbank Ave,43.665327,-79.43235,Westmoreland Ave / Fernbank Ave,1000.0,19,True,False,True,True,True,True
251,7297,Havelock St / Dufferin Park,43.657343,-79.43112,Havelock St / Dufferin Park,1000.0,19,True,False,True,True,True,True
252,7298,Bathurst St / Adelaide St W,43.645324,-79.40345,Bathurst St / Adelaide St W,1000.0,25,True,False,True,True,True,True
253,7299,Mill St / Parliament St,43.650256,-79.36163,Mill St / Parliament St,1000.0,15,True,False,True,True,True,True
254,7301,Primrose Ave / Davenport Rd,43.67142,-79.445947,Primrose Ave / Davenport Rd,1000.0,15,True,False,True,True,True,True
255,7302,Winona Dr / Davenport Rd,43.674923,-79.430465,Winona Dr / Davenport Rd,1000.0,11,True,False,True,True,True,True
256,7303,Queen St E / Woodward Ave,43.665269,-79.319796,Queen St E / Woodward Ave,1000.0,19,True,False,True,True,True,True
257,7309,Queen St. E / Rhodes Ave.,43.666224,-79.317693,Queen St. E / Rhodes Ave.,1000.0,23,True,False,True,True,True,True
258,7311,Sherbourne St / Isabella St,43.669576,-79.375961,Sherbourne St / Isabella St,1000.0,19,True,False,True,True,True,True
259,7312,Amelia St. / Sumach St.,43.66852,-79.363525,Amelia St. / Sumach St.,1000.0,11,True,False,True,True,True,True
260,7313,Lower Coxwell Ave /  Lake Shore Blvd E,43.662771,-79.315223,Coxwell Ave /  Lake Shore Blvd E,1000.0,15,True,False,True,True,True,True
261,7314,Queen St. E / Eastern Ave,43.667208,-79.312315,Queen St. E / Eastern Ave,1000.0,15,True,False,True,True,True,True
262,7315,Queen St E / Hammersmith Ave,43.671349,-79.29451,Queen St E / Hammersmith Ave,1000.0,11,True,False,True,True,True,True
263,7316,Queen St. E / Spruce Hill Rd.,43.672571,-79.289,Queen St. E / Spruce Hill Rd.,1000.0,15,True,False,True,True,True,True
264,7317,Hubbard Blvd / Balsam Av,43.669328,-79.288949,Hubbard Blvd / Balsam Av,1000.0,19,True,False,True,True,True,True
265,7318,Hubbard Blvd. / Glen Manor Dr.,43.668633,-79.291162,Hubbard Blvd. / Glen Manor Dr.,1000.0,15,True,False,True,True,True,True
266,7319,Lake Shore Blvd E / Knox Ave,43.660206,-79.3244,Lake Shore Blvd E / Knox Ave,1000.0,11,True,False,True,True,True,True
267,7320,Front St W / University Ave (1),43.6451635,-79.3831757,Front St W / University Ave (1),1000.0,17,True,False,True,True,True,True
268,7321,Front St W / University Ave (2),43.6452972,-79.3827914,Front St W / University Ave (2),1000.0,19,True,False,True,True,True,True
269,7322,E Liberty St / Western Battery Rd,43.6392777,-79.4115736,E Liberty St / Western Battery Rd,1000.0,18,True,False,True,True,True,True
270,7323,457 King St W,43.6452091,-79.3960744,457 King St W.,1000.0,19,True,False,True,True,True,True
271,7324,King St W / Charlotte St,43.645572,-79.39399,King St W / Charlotte St,1000.0,23,True,False,True,True,True,True
272,7326,Davenport Rd / Lansdowne Ave,43.671526,-79.44874,Davenport Rd / Landsdowne Rd,1000.0,19,True,False,True,True,True,True
273,7327,Davenport Rd / Dovercourt Rd - SMART,43.6741219,-79.4352208,Davenport Rd / Oakwood Rd - SMART,1000.0,16,True,False,True,True,False,True
274,7328,Roxborough St W / Yonge St,43.678077,-79.390328,Roxborough St W / Yonge St,1000.0,17,True,False,True,True,True,True
275,7329,Crawford St / Queen St W,43.645665,-79.415345,Crawford St / Queen St W,1000.0,19,True,False,True,True,True,True
276,7331,Coxwell Ave / Plains Rd,43.69595,-79.328535,Coxwell Ave / Plains Rd,1000.0,19,True,False,True,True,True,True
277,7332,200 Bloor St E,43.671561,-79.38117,200 Bloor St. E.,1000.0,23,True,False,True,True,True,True
278,7333,King St E / Victoria St,43.6495789,-79.3762096,King St E / Victoria St,1000.0,19,True,False,True,True,True,True
279,7334,Simcoe St / Wellington St W North,43.6462176,-79.3855048,Simcoe St / Wellington St 2,1000.0,15,True,False,True,True,True,True
